name,shared name,type,avgExpression,highestCluster
IQSEC3,IQSEC3,None,0.0848788199310688,nIN
KDM5A,KDM5A,GeneralTF,0.0681977357328259,nEN_1
CCDC77,CCDC77,None,-0.058765961222098,nIN_1
B4GALNT3,B4GALNT3,None,-0.299980963350863,nIN
WNK1,WNK1,NeuroDev,-0.061188033898045,nIN_1
RAD52,RAD52,None,0.0500322487576681,nIN_1
ERC1,ERC1,None,-0.00450272805361,nIN
WNT5B,WNT5B,NeuroDev,0.0125032852114718,nIN_1
FBXL14,FBXL14,None,-0.0310103497760732,nEN_1
ADIPOR2,ADIPOR2,None,0.0775681232198713,IN_2
DCP1B,DCP1B,None,0.131619620943615,nIN_1
CACNA1C,CACNA1C,NeuroDisease,0.168515063431206,nIN_1
FKBP4,FKBP4,None,-0.266778065293514,IN_2
ITFG2-AS1,ITFG2-AS1,None,-0.462314935623592,nIN_1
ITFG2,ITFG2,None,-0.154777365364564,nIN_1
FOXM1,FOXM1,GeneralTF,-0.256889218531567,nIN_1
RHNO1,RHNO1,None,-0.0466250262130108,nEN_1
TULP3,TULP3,NeuroDev,0.020713882379191,nIN_1
TSPAN9,TSPAN9,None,-0.0978510900459521,nEN_1
PRMT8,PRMT8,None,0.0706824044498181,nEN
AC005908.3,AC005908.3,None,-0.146711955480328,RG
CRACR2A,CRACR2A,None,-0.194629367077589,nEN_1
PARP11,PARP11,None,0.0408185325075544,MGE
CCND2,CCND2,NeuroDisease,-0.197578486149076,nEN_1
TIGAR,TIGAR,None,-0.028858323080575,nEN_1
C12orf4,C12orf4,NeuroDisease,0.0495206053704699,nIN_1
RAD51AP1,RAD51AP1,None,-0.143929834923622,IN
DYRK4,DYRK4,None,-0.644552658827775,nIN
NDUFA9,NDUFA9,None,0.0534408122473232,nIN_1
GAU1,GAU1,None,0.0669202055986011,nEN_1
GALNT8,GALNT8,None,0.178038073600706,nIN_1
KCNA5,KCNA5,None,0.916587078117667,MGE
AC006206.2,AC006206.2,None,-1.74258384565362,IN_2
TNFRSF1A,TNFRSF1A,None,-0.118482313623427,nIN_1
CD27-AS1,CD27-AS1,None,0.271007368880166,MGE
MRPL51,MRPL51,None,-0.152013512287375,IN
NCAPD2,NCAPD2,None,-0.171262059662224,nIN_1
GAPDH,GAPDH,None,-0.313758923657748,IN_2
IFFO1,IFFO1,None,0.035346665081753,nIN_1
NOP2,NOP2,None,-0.0365572074082761,nIN_1
CHD4,CHD4,NeuroDisease,-0.11135074236571,IN_2
AC006064.2,AC006064.2,None,-0.0561975333343788,IN
ING4,ING4,GeneralTF,0.0140094504353778,nIN_1
ZNF384,ZNF384,GeneralTF,0.212837040012273,nIN_1
PIANP,PIANP,None,-0.167769433665563,nEN
COPS7A,COPS7A,None,-0.0369213179065043,nIN_1
MLF2,MLF2,None,0.0182098127975676,nEN_1
PTMS,PTMS,None,-0.10155756861517,nEN_1
LAG3,LAG3,None,0.0779374098844546,nIN_1
GPR162,GPR162,None,0.221059811606733,MGE
P3H3,P3H3,None,-0.0483796091809318,nIN
GNB3,GNB3,None,-0.477294491533385,nIN_1
CDCA3,CDCA3,None,-0.417719221869676,nIN_1
USP5,USP5,None,-0.121898993461138,nEN_1
TPI1,TPI1,NeuroDisease,-0.24723797306428,IN_2
LRRC23,LRRC23,None,0.0294661169030995,nIN
ENO2,ENO2,None,0.0475839251309802,MGE
ATN1,ATN1,NeuroDisease,-0.0829789212940209,nIN
C12orf57,C12orf57,NeuroDisease,0.216452238398385,nIN
PHB2,PHB2,None,-0.112695036117658,IN
EMG1,EMG1,NeuroDisease,-0.190889771993753,nIN_1
LPCAT3,LPCAT3,None,0.13224118680546,nEN_1
C1S,C1S,None,-0.0109499806578647,nIN
CLSTN3,CLSTN3,NeuroDev,0.0443951806867887,nEN_1
PEX5,PEX5,NeuroDisease,-0.066217641878252,nIN_1
SLC2A3,SLC2A3,None,-0.25842167359383,nIN_1
FOXJ2,FOXJ2,GeneralTF,0.0865485481265531,nIN_1
NECAP1,NECAP1,NeuroDisease,0.145365308573242,nIN_1
FAM66C,FAM66C,None,0.071793181935589,nIN_1
AC092745.5,AC092745.5,None,-0.0595654111066013,nIN
LINC00937,LINC00937,None,-0.463855103448946,nIN_1
RIMKLB,RIMKLB,None,0.129783108636242,IN_2
A2ML1-AS1,A2ML1-AS1,None,-0.033769517243837,nIN_1
AC006581.2,AC006581.2,None,0.410924937137199,IN_2
PHC1,PHC1,None,-0.0319311788831445,nEN
M6PR,M6PR,None,-0.132994463203659,IN_1
KLRG1,KLRG1,GeneralTF,0.0897008334448796,IN
A2M,A2M,None,-0.32119939480105,nIN_1
PZP,PZP,None,-0.52906804333353,nIN_1
AC092821.3,AC092821.3,None,-0.318531340452343,IN_1
CLEC2D,CLEC2D,None,0.266603711518054,nIN_1
KLRF2,KLRF2,None,4.14592491476275,nEN_1
CLEC2A,CLEC2A,None,2.91274690823911,MGE
GABARAPL1,GABARAPL1,None,-0.0253573094444142,IN_1
KLRD1,KLRD1,None,0.156262386660321,IN_1
MAGOHB,MAGOHB,None,-0.182155509545183,nEN_1
YBX3,YBX3,None,-1.04799127510716,IN
PRH1,PRH1,None,-0.148820251798777,nIN
PRR4,PRR4,None,-0.471605779652401,nIN_1
TAS2R14,TAS2R14,None,-0.278755279671793,nIN_1
SMIM10L1,SMIM10L1,None,-0.323645906037037,nEN_1
AC244131.2,AC244131.2,None,-0.0214923390015586,IN
LINC01252,LINC01252,None,-0.257304657283023,nIN_1
ETV6,ETV6,NeuroDev,-0.201215687816878,nIN_1
BCL2L14,BCL2L14,None,-0.400009370014882,nIN_1
LRP6,LRP6,NeuroDev,-0.0108870530422132,nIN_1
BORCS5,BORCS5,None,-0.0837378439259217,nIN_1
DUSP16,DUSP16,None,-0.538961124347555,nIN
AC007619.1,AC007619.1,None,-0.22508804833503,nIN_1
CREBL2,CREBL2,GeneralTF,-0.235336059161085,nIN
GPR19,GPR19,None,0.145878091675821,nIN_1
AC008115.2,AC008115.2,None,0.176929023645743,nIN_1
CDKN1B,CDKN1B,None,-0.182791645997755,nEN_1
APOLD1,APOLD1,None,-0.211680058043327,IN
HEBP1,HEBP1,None,-0.305353712891251,nEN
FAM234B,FAM234B,None,-0.0939661580027679,IN
GRIN2B,GRIN2B,NeuroDisease,0.410894086521919,IN_2
ATF7IP,ATF7IP,None,-0.253184986084299,MGE
AC010168.1,AC010168.1,None,0.180399241809163,IN
H2AFJ,H2AFJ,None,-0.38352052181996,nEN
WBP11,WBP11,None,-0.0711696046422108,nIN_1
RERG,RERG,None,0.112760870618343,nIN_1
PTPRO,PTPRO,NeuroDev,0.424461046646344,IN
EPS8,EPS8,None,0.266797156945064,IPC
STRAP,STRAP,NeuroDev,-0.147317704668822,IN
DERA,DERA,None,0.0560424680522795,IN_2
MGST1,MGST1,None,-0.652329530170186,MGE
LMO3,LMO3,None,0.50566864545689,nEN
PLEKHA5,PLEKHA5,None,-0.117301082312505,nIN_1
AEBP2,AEBP2,GeneralTF,0.0150377333163372,nIN
AC024901.1,AC024901.1,None,-0.467369757379906,nIN
LINC02398,LINC02398,None,-0.344046893172739,IPC
PDE3A,PDE3A,None,0.236892447148552,IN_2
SLCO1A2,SLCO1A2,None,-0.582932605872369,IN_2
PYROXD1,PYROXD1,None,0.224427475813148,nIN_1
RECQL,RECQL,None,0.160506585465744,MGE
GOLT1B,GOLT1B,None,0.282214683522372,nIN_1
LDHB,LDHB,None,0.0007983871772306,RG
CMAS,CMAS,None,0.0386543181726226,MGE
ST8SIA1,ST8SIA1,None,-0.114972377250647,IN_2
AC053513.1,AC053513.1,None,-0.19383966489769,nIN_1
C2CD5,C2CD5,None,-0.0918531490934287,nIN_1
ETNK1,ETNK1,None,-0.0904607090642713,nIN_1
AC084816.1,AC084816.1,None,-1.14661004616556,IN_1
SOX5,SOX5,NeuroDisease,-0.439349918556866,IN_2
SOX5-AS1,SOX5-AS1,None,0.14488187643091,nIN
BCAT1,BCAT1,None,-0.257584027299596,nIN
ETFRF1,ETFRF1,None,0.0454203021363899,nIN_1
KRAS,KRAS,NeuroDisease,-0.0904546894359756,nEN_1
RASSF8-AS1,RASSF8-AS1,None,-0.285757820849457,nIN_1
RASSF8,RASSF8,None,-0.340464169553017,nIN_1
ITPR2,ITPR2,None,1.10417880869176,nIN_1
INTS13,INTS13,None,-0.173522160929482,MGE
FGFR1OP2,FGFR1OP2,None,-0.15646590351588,nIN_1
TM7SF3,TM7SF3,None,-0.188674545386063,nIN_1
MED21,MED21,None,0.0544060268889666,nIN_1
STK38L,STK38L,None,-0.0729659512355849,nIN_1
ARNTL2,ARNTL2,GeneralTF,0.33170345918032,nIN
PPFIBP1,PPFIBP1,None,-0.144180016559877,MGE
MRPS35,MRPS35,None,-0.0534831567754505,nEN_1
KLHL42,KLHL42,None,0.0288255179145444,nIN_1
CCDC91,CCDC91,None,-0.257275213590563,nIN_1
FAR2,FAR2,None,0.019792654422237,IN
AC009318.1,AC009318.1,None,0.149670864070522,nIN_1
ERGIC2,ERGIC2,None,-0.115495326978469,IN_2
OVCH1,OVCH1,None,0.189320226651051,nEN_1
TMTC1,TMTC1,None,0.0376321001836018,nIN_1
IPO8,IPO8,None,0.204855250027574,nIN_1
CAPRIN2,CAPRIN2,None,0.0278412544551908,nEN_1
TSPAN11,TSPAN11,None,-0.328442644997146,nIN_1
DDX11-AS1,DDX11-AS1,None,0.238155963940163,MGE
DDX11,DDX11,NeuroDisease,-0.463533295103894,nIN_1
SINHCAF,SINHCAF,None,-0.486602741408112,IN_2
DENND5B,DENND5B,None,0.127857271429645,MGE
ETFBKMT,ETFBKMT,None,-0.260675000508092,IN_1
AMN1,AMN1,None,0.161320420633899,IN
RESF1,RESF1,None,0.0585612591112155,nIN_1
BICD1,BICD1,None,0.106502409322282,RG
AC026356.2,AC026356.2,None,0.237577654456918,RG
FGD4,FGD4,None,0.172565519569958,RG
DNM1L,DNM1L,NeuroDisease,0.0492767486978937,nIN_1
YARS2,YARS2,None,-0.176969669306949,nIN_1
SYT10,SYT10,None,1.19206303168435,nIN_1
AC046130.1,AC046130.1,None,0.045697413122324,nIN_1
ALG10B,ALG10B,None,0.359869591875647,nEN_1
CPNE8,CPNE8,None,-0.500965175413489,IN_1
KIF21A,KIF21A,None,0.189442224829372,MGE
ABCD2,ABCD2,NeuroDev,1.03171909098974,RG
C12orf40,C12orf40,None,0.189254229647503,nIN_1
SLC2A13,SLC2A13,None,0.415865562739419,MGE
CNTN1,CNTN1,NeuroDev,0.167326139494895,RG
PDZRN4,PDZRN4,None,0.499505968570218,nEN_1
AC090531.1,AC090531.1,None,0.463993975534225,IPC
GXYLT1,GXYLT1,None,-0.1109687164117,nIN_1
YAF2,YAF2,None,0.0040287727926,nIN_1
PPHLN1,PPHLN1,None,-0.036719843549434,IPC
ZCRB1,ZCRB1,None,-0.356590832709088,nEN
PRICKLE1,PRICKLE1,NeuroDev,0.252068677651022,nEN_1
ADAMTS20,ADAMTS20,None,-0.665367802439869,nIN_1
PUS7L,PUS7L,None,-0.0500230126761048,nIN
IRAK4,IRAK4,None,-0.416569321085264,nEN_1
TWF1,TWF1,None,-0.111347377484346,nIN_1
TMEM117,TMEM117,None,0.514681695485703,IN_2
NELL2,NELL2,None,-0.294361496860484,RG
ANO6,ANO6,None,-0.0536890284737098,nIN_1
AC008124.1,AC008124.1,None,-0.172832320380768,nIN
ARID2,ARID2,NeuroDisease,0.0036431330315614,nEN_1
SCAF11,SCAF11,None,-0.271956281113073,nIN_1
SLC38A1,SLC38A1,None,-0.038632293889062,IN_1
SLC38A2,SLC38A2,NeuroDev,-0.127186337261543,IN
AC008014.1,AC008014.1,None,0.0045070178357487,IPC
PCED1B,PCED1B,None,-0.484792069564503,nIN
RPAP3,RPAP3,None,-0.0347528069481821,nEN_1
SLC48A1,SLC48A1,None,-0.10019197170536,nIN_1
HDAC7,HDAC7,None,-0.144058740399449,nEN_1
TMEM106C,TMEM106C,None,0.170788874563397,IN_2
COL2A1,COL2A1,NeuroDev,0.543469991182747,nEN
SENP1,SENP1,None,-0.173512820960903,nIN_1
PFKM,PFKM,None,0.199594363968981,IN_1
ASB8,ASB8,None,0.191561464376289,nIN_1
CCDC184,CCDC184,None,0.38576473557451,nIN_1
ZNF641,ZNF641,GeneralTF,0.138318782425416,nIN_1
KANSL2,KANSL2,None,-0.103121685035075,nIN_1
CCNT1,CCNT1,None,0.119577393689708,nIN_1
ADCY6,ADCY6,None,-0.0086852545552614,IN
CACNB3,CACNB3,None,0.0603531927537502,MGE
DDX23,DDX23,None,-0.0307667378193041,nIN_1
RND1,RND1,NeuroDev,0.508511387923887,nIN_1
CCDC65,CCDC65,None,0.104154546479988,nEN_1
FKBP11,FKBP11,None,0.188043275266353,IN_2
ARF3,ARF3,None,0.147797147241065,nIN_1
PRKAG1,PRKAG1,None,0.0626851100837284,nIN_1
KMT2D,KMT2D,NeuroDisease,-0.353357887921978,nIN_1
LMBR1L,LMBR1L,None,0.0095809900700859,nEN_1
TUBA1B,TUBA1B,None,0.0163338782789536,nIN
AC011603.2,AC011603.2,None,0.177759848583222,MGE
TUBA1A,TUBA1A,NeuroDisease,0.223869600197674,IN_1
TUBA1C,TUBA1C,None,-0.0547220826088133,MGE
TROAP,TROAP,None,-0.1208970451564,nIN
SPATS2,SPATS2,GeneralTF,0.0285948312195333,nIN_1
KCNH3,KCNH3,None,-0.592049830012761,MGE
MCRS1,MCRS1,None,-0.120815207373947,nEN
PRPF40B,PRPF40B,None,0.327335101440995,nIN_1
FMNL3,FMNL3,None,0.0418222425633878,nIN_1
TMBIM6,TMBIM6,None,-0.13615695981237,nEN_1
NCKAP5L,NCKAP5L,None,-0.0611465262886958,nEN_1
BCDIN3D,BCDIN3D,None,-0.172951897308,nIN_1
FAIM2,FAIM2,NeuroDev,-0.177908155636027,nIN
RACGAP1,RACGAP1,NeuroDev,0.275848703528949,IN
ASIC1,ASIC1,None,0.186217393742199,MGE
SMARCD1,SMARCD1,NeuroDisease,-0.0834888496692305,nIN_1
COX14,COX14,None,-0.213432907892524,IN_2
AC074032.1,AC074032.1,None,-0.0802906286276736,nIN_1
CERS5,CERS5,GeneralTF,0.11807375263205,IN_2
LIMA1,LIMA1,None,0.300716262643613,IN_1
AC008147.2,AC008147.2,None,0.150920184134649,IPC
LARP4,LARP4,GeneralTF,0.0133394736523576,IN
DIP2B,DIP2B,NeuroDisease,0.245017603434221,IN_2
ATF1,ATF1,GeneralTF,0.0116536462066962,nEN_1
SLC11A2,SLC11A2,NeuroDev,0.194577548521353,nEN_1
LETMD1,LETMD1,None,-0.372226503276975,MGE
CSRNP2,CSRNP2,None,-0.0078182775263563,MGE
TFCP2,TFCP2,GeneralTF,0.242591063605661,nEN
POU6F1,POU6F1,NeuroDev,0.122385250389227,nIN_1
DAZAP2,DAZAP2,None,-0.166313568868457,nEN_1
SLC4A8,SLC4A8,None,-0.26972927106948,IN_1
SCN8A,SCN8A,NeuroDisease,0.244949287518526,MGE
ACVR1B,ACVR1B,NeuroDev,0.183344267729234,nEN_1
NR4A1,NR4A1,GeneralTF,-0.697569421934382,nIN
ATG101,ATG101,None,-0.166615214782606,IN
EIF4B,EIF4B,None,0.0134280053754909,nEN
AC068888.1,AC068888.1,None,-0.263556552468804,nIN_1
TNS2,TNS2,None,0.440869373967641,MGE
SPRYD3,SPRYD3,None,0.329901075174849,nIN_1
CSAD,CSAD,None,0.020159932278957,nIN_1
ZNF740,ZNF740,GeneralTF,-0.0248659142786036,nIN_1
ESPL1,ESPL1,None,0.380502133679037,nEN_1
PFDN5,PFDN5,None,-0.124335926748311,nEN
C12orf10,C12orf10,None,-0.2495986534197,nIN_1
AAAS,AAAS,None,-0.0128758598657142,nIN_1
SP1,SP1,GeneralTF,-0.0160060891577499,nIN_1
PRR13,PRR13,None,-0.416865564593084,nIN_1
PCBP2,PCBP2,None,-0.122490663677583,IN
MAP3K12,MAP3K12,None,-0.148585376450792,nEN
TARBP2,TARBP2,None,0.0896177766051444,nEN_1
ATF7,ATF7,GeneralTF,0.194550450640584,nEN_1
AC023509.6,AC023509.6,None,0.1653296900297,RG
ATP5MC2,ATP5MC2,None,-0.332409938793797,nEN_1
CALCOCO1,CALCOCO1,None,0.109280232690383,nIN_1
AC076968.2,AC076968.2,None,0.794405948387363,nIN_1
SMUG1,SMUG1,GeneralTF,-0.0426493710635358,nEN_1
CBX5,CBX5,None,0.102158983791597,MGE
SCAT2,SCAT2,None,0.0280619481517703,nIN_1
HNRNPA1,HNRNPA1,GeneralTF,-0.105574886856063,IN_1
COPZ1,COPZ1,None,-0.0559155159514901,nEN_1
ZNF385A,ZNF385A,GeneralTF,0.146381906202321,nIN_1
PDE1B,PDE1B,None,-0.17895011922816,nIN_1
PPP1R1A,PPP1R1A,None,-0.295325823948632,IN_2
NEUROD4,NEUROD4,NeuroDev,-1.53129633158752,IN_2
ITGA7,ITGA7,None,0.169860027612663,nIN_1
BLOC1S1,BLOC1S1,NeuroDev,0.0398115074891309,IN_1
RDH5,RDH5,None,-0.11724794726987,nIN_1
CD63,CD63,None,-0.233298505292372,IN_2
GDF11,GDF11,NeuroDev,0.109973426381363,nIN_1
SARNP,SARNP,None,-0.0248624053801477,nIN
ORMDL2,ORMDL2,None,-0.0517684180796507,IN
DNAJC14,DNAJC14,None,-0.0421190920008734,nEN_1
PYM1,PYM1,None,0.02561458567798,nIN_1
CDK2,CDK2,None,-0.15365076430708,nEN_1
RAB5B,RAB5B,None,0.142273001729567,nEN_1
SUOX,SUOX,NeuroDisease,-0.124804912005819,nIN
IKZF4,IKZF4,GeneralTF,0.114841344037113,nIN_1
RPS26,RPS26,NeuroDisease,0.209007103183247,nIN
PA2G4,PA2G4,None,-0.148611287864624,RG
RPL41,RPL41,None,-0.253935485179601,MGE
ESYT1,ESYT1,None,-0.498786479994297,nIN_1
ZC3H10,ZC3H10,None,-0.359826505532925,nIN_1
MYL6B,MYL6B,None,-0.0404016612907629,nEN_1
MYL6,MYL6,None,0.0638633627826933,MGE
SMARCC2,SMARCC2,NeuroDisease,-0.0294051756786615,nIN_1
RNF41,RNF41,None,0.0246047647799215,IN_2
NABP2,NABP2,None,-0.112201940240342,nEN
ANKRD52,ANKRD52,None,0.0251989280070603,nIN_1
COQ10A,COQ10A,None,-0.169050960615539,nIN_1
CS,CS,None,0.0079465014129388,nIN
AC073896.2,AC073896.2,None,-0.162128705625565,nIN_1
CNPY2,CNPY2,None,-0.113782306087722,IN
PAN2,PAN2,None,-0.420221480081114,nIN_1
STAT2,STAT2,GeneralTF,0.377884846223962,IPC
TIMELESS,TIMELESS,GeneralTF,0.171841679150544,nIN
SPRYD4,SPRYD4,None,-0.077974039203165,nIN_1
RBMS2,RBMS2,None,-0.107251474032247,nIN_1
BAZ2A,BAZ2A,None,-0.0633316782995005,nIN_1
ATP5F1B,ATP5F1B,None,-0.0040781217293335,nIN
PTGES3,PTGES3,None,-0.167763335288408,nIN_1
NACA,NACA,None,-0.258567199110028,IN
PRIM1,PRIM1,None,0.102075126870258,nEN_1
ZBTB39,ZBTB39,GeneralTF,-0.152337603905489,IN_1
TAC3,TAC3,None,-0.722253239563406,nIN_1
NEMP1,NEMP1,None,0.0563121215515531,nEN_1
NAB2,NAB2,NeuroDev,0.16363819612388,nIN_1
LRP1,LRP1,NeuroDev,0.0973698856464753,nIN_1
NXPH4,NXPH4,None,-0.967499121239306,nIN
SHMT2,SHMT2,None,-0.352849390947617,nEN_1
NDUFA4L2,NDUFA4L2,None,-0.0932475209573213,nIN
STAC3,STAC3,None,0.0177941777179848,MGE
R3HDM2,R3HDM2,GeneralTF,0.172014287279849,MGE
MARS,MARS,None,-0.0559960056178292,nEN_1
DDIT3,DDIT3,GeneralTF,-0.211384288455149,IN_2
MBD6,MBD6,None,0.128652634770739,nIN_1
DCTN2,DCTN2,None,-0.0762644061037515,nIN_1
KIF5A,KIF5A,NeuroDisease,0.241659975203217,nIN_1
PIP4K2C,PIP4K2C,None,0.0235334063555119,nEN_1
DTX3,DTX3,None,0.0199542055532498,IN_1
ARHGEF25,ARHGEF25,NeuroDev,-0.415909290338711,nIN_1
B4GALNT1,B4GALNT1,NeuroDisease,0.168771553570411,MGE
OS9,OS9,None,0.0347474306242032,MGE
AC025165.2,AC025165.2,None,-0.0366605066116478,nIN_1
AGAP2,AGAP2,GeneralTF,0.209572741002313,nIN_1
TSPAN31,TSPAN31,None,-0.357233360848665,IN_1
CDK4,CDK4,None,-0.140534151754619,nIN_1
MARCH9,MARCH9,None,0.150425793733058,IN
TSFM,TSFM,NeuroDisease,-0.0313201023450592,nIN_1
AVIL,AVIL,NeuroDev,-0.0881576817993178,nIN_1
CTDSP2,CTDSP2,None,0.126196284520882,nIN_1
ATP23,ATP23,None,-0.159047689478202,nIN
GIHCG,GIHCG,None,-0.1534537781661,nIN_1
LINC02388,LINC02388,None,-0.241676771087955,nIN_1
LRIG3,LRIG3,None,-0.342761396169236,nEN_1
SLC16A7,SLC16A7,None,0.0555124465298382,MGE
TAFA2,TAFA2,None,0.0572598478799961,nEN_1
USP15,USP15,None,0.0630276391480778,IN_2
MON2,MON2,None,0.0879141780591154,nEN_1
AC048341.1,AC048341.1,None,-0.165370840107462,nIN_1
PPM1H,PPM1H,None,-0.323419857411047,nIN_1
DPY19L2,DPY19L2,None,0.315278993025565,nEN_1
RXYLT1,RXYLT1,NeuroDisease,-0.237228241614327,nIN_1
SRGAP1,SRGAP1,None,0.455184837801747,RG
AC020611.2,AC020611.2,None,0.553806698721134,RG
XPOT,XPOT,None,-0.27706154634905,nEN_1
TBK1,TBK1,None,0.0772725779621264,nIN_1
RASSF3,RASSF3,None,-0.795438590058586,IPC
GNS,GNS,NeuroDisease,-0.199011889768251,nIN_1
TBC1D30,TBC1D30,None,-0.0588548278662019,nIN
LINC02389,LINC02389,None,0.0366885480343192,nIN
LEMD3,LEMD3,None,-0.0299935595818093,nIN_1
MSRB3,MSRB3,GeneralTF,-0.529846953161389,nIN_1
HMGA2,HMGA2,GeneralTF,-1.51083166659044,nEN_1
HMGA2-AS1,HMGA2-AS1,None,-1.24181973096596,nIN_1
LLPH,LLPH,NeuroDev,-0.152046488170369,nEN_1
TMBIM4,TMBIM4,None,0.0991949862819048,IN_2
HELB,HELB,None,-0.0541359788229169,nEN
GRIP1,GRIP1,None,0.0703889516994182,MGE
CAND1,CAND1,None,0.0473168555644373,nIN_1
DYRK2,DYRK2,None,-0.256409855301508,MGE
MDM1,MDM1,None,-0.559923598676163,nIN_1
RAP1B,RAP1B,None,-0.0532118589053386,IN_2
NUP107,NUP107,NeuroDisease,0.0614720430248015,nIN_1
SLC35E3,SLC35E3,None,-0.0906746346181463,nIN
MDM2,MDM2,GeneralTF,-0.0969684137070954,nEN_1
CPSF6,CPSF6,None,0.049571119664102,nEN_1
YEATS4,YEATS4,GeneralTF,0.0272439796810761,IN
FRS2,FRS2,NeuroDev,0.0266093137988631,IN
CCT2,CCT2,None,-0.0339628270914438,nIN
RAB3IP,RAB3IP,None,0.289174065919234,MGE
AC025159.1,AC025159.1,None,-0.154937309126622,nIN
CNOT2,CNOT2,None,-0.0245296964324985,nEN_1
KCNMB4,KCNMB4,None,-0.0062198136905379,nEN_1
PTPRR,PTPRR,None,0.584308207436403,IN
ZFC3H1,ZFC3H1,None,-0.0800038652915631,nIN_1
THAP2,THAP2,None,0.158608957474931,nIN_1
TMEM19,TMEM19,None,0.129391685975588,nEN_1
RAB21,RAB21,None,-0.118072922921833,IN
TBC1D15,TBC1D15,None,0.022822648019291,nIN_1
TRHDE,TRHDE,None,0.421011095254104,nEN_1
AC090015.1,AC090015.1,None,0.481098783912964,nIN_1
ATXN7L3B,ATXN7L3B,None,0.0014190251197784,nIN_1
KCNC2,KCNC2,NeuroDev,-0.35420563299885,nEN
CAPS2,CAPS2,None,-0.871688304651018,IN
KRR1,KRR1,None,-0.0987286526627081,IN
AC078923.1,AC078923.1,None,0.184517935026124,IN_2
PHLDA1,PHLDA1,None,-0.181178909646427,IN_2
NAP1L1,NAP1L1,NeuroDev,-0.267904181331102,RG
OSBPL8,OSBPL8,None,0.0298031440776079,IN
ZDHHC17,ZDHHC17,NeuroDev,0.0941362420044349,IN
CSRP2,CSRP2,None,-0.311962514472498,IN_2
E2F7,E2F7,GeneralTF,-0.205068053880084,nIN
NAV3,NAV3,NeuroDev,0.339971354639804,RG
AC073571.1,AC073571.1,None,0.0869757961214992,nIN_1
SYT1,SYT1,NeuroDisease,-0.0860594547602588,RG
AC090709.1,AC090709.1,None,-0.322976729985068,nIN_1
AC027288.3,AC027288.3,None,-0.63454273070696,nIN_1
PAWR,PAWR,None,-0.566608115581068,nIN_1
PPP1R12A,PPP1R12A,NeuroDisease,0.0616482703076911,IN_2
LIN7A,LIN7A,None,-0.193761786125088,nIN_1
ACSS3,ACSS3,None,0.013746328822126,nIN_1
PPFIA2,PPFIA2,None,0.116913797497505,IPC
PPFIA2-AS1,PPFIA2-AS1,None,-0.0809481455593238,nIN
AC069228.1,AC069228.1,None,-0.123831064595725,nIN
CCDC59,CCDC59,None,-0.251747486122429,nIN_1
METTL25,METTL25,None,-0.209066630428187,nEN_1
TMTC2,TMTC2,None,0.38650149092344,RG
SLC6A15,SLC6A15,None,-0.394190879330389,MGE
LRRIQ1,LRRIQ1,None,-0.649343190408515,nIN_1
NTS,NTS,None,0.716337135190255,IN
MGAT4C,MGAT4C,None,0.181593970140582,IN_1
C12orf29,C12orf29,None,-0.18256230396618,nIN_1
CEP290,CEP290,NeuroDisease,-0.127263064730094,nIN_1
TMTC3,TMTC3,NeuroDisease,0.0567865695996878,nEN_1
KITLG,KITLG,None,0.264702569739092,IN_2
POC1B,POC1B,None,-0.0937253673051685,nIN_1
ATP2B1,ATP2B1,NeuroDev,-0.240293274528925,RG
LINC01619,LINC01619,None,-0.494616238850905,nIN_1
BTG1,BTG1,None,-0.160640665828111,IN_2
AC025164.1,AC025164.1,None,-0.0098525717127959,IN
EEA1,EEA1,None,0.0724840789001249,RG
AC138123.1,AC138123.1,None,-0.302842049206968,nEN_1
NUDT4,NUDT4,None,-0.107518243280431,nEN_1
UBE2N,UBE2N,None,0.0246389045637252,nIN_1
MRPL42,MRPL42,None,-0.107725945198977,nIN_1
SOCS2,SOCS2,None,0.558529250856576,nIN
CRADD,CRADD,NeuroDisease,-0.0521230008541438,IN_1
AC012085.2,AC012085.2,None,-0.175812099357113,IN_2
PLXNC1,PLXNC1,NeuroDev,-0.0388804020082015,nIN
CEP83,CEP83,NeuroDisease,-0.405526655263611,nEN_1
TMCC3,TMCC3,None,-0.434026674211346,IN_1
NDUFA12,NDUFA12,None,-0.10758026937542,nEN
NR2C1,NR2C1,GeneralTF,-0.0226356190386712,nEN_1
FGD6,FGD6,None,0.244106634159969,nIN_1
VEZT,VEZT,None,0.118045079735921,MGE
METAP2,METAP2,None,-0.0178817530002318,IN
USP44,USP44,None,-0.282520546625225,nIN
NTN4,NTN4,NeuroDev,-0.135336914423854,nEN_1
SNRPF,SNRPF,None,-0.156579066430273,RG
LTA4H,LTA4H,None,-0.279320805805127,MGE
CDK17,CDK17,None,-0.0134886588160143,nIN_1
CFAP54,CFAP54,None,-0.289288891272699,IN
NEDD1,NEDD1,None,-0.460435222836706,nEN_1
RMST,RMST,None,-0.851435818391929,MGE
TMPO-AS1,TMPO-AS1,None,-0.055239393422618,nIN_1
TMPO,TMPO,None,-0.0812881648164092,IN_2
SLC25A3,SLC25A3,None,-0.135203974870596,MGE
IKBIP,IKBIP,None,0.12453936946876,nEN_1
APAF1,APAF1,NeuroDev,0.0229008102511642,nEN_1
ANKS1B,ANKS1B,NeuroDisease,0.40531854767842,RG
AC069437.1,AC069437.1,None,0.170768444548865,IPC
